flight_legs,itinerary,origin_airport,destination_airport,start_time,end_time,fdt_duration,sectors,ground_transit_mins,duty_cost
"[3504619183, 3504619245, 3504619332]",NUE ➔ PMI ➔ HAM ➔ DUS,NUE,DUS,310.0,945.0,605.0,3,0.0,640.0
"[3504619183, 3504619245]",NUE ➔ PMI ➔ HAM,NUE,HAM,310.0,755.0,415.0,2,0.0,517.5
"[3504619183, 3504619405, 3504619360]",NUE ➔ PMI ➔ DUS ➔ NCE,NUE,NCE,310.0,955.0,615.0,3,0.0,662.5
"[3504619183, 3504619405, 3504619356]",NUE ➔ PMI ➔ DUS ➔ DUB,NUE,DUB,310.0,960.0,620.0,3,0.0,665.0
"[3504619183, 3504619405, 3504619329]",NUE ➔ PMI ➔ DUS ➔ GWT,NUE,GWT,310.0,1000.0,660.0,3,0.0,662.5
"[3504619183, 3504619405]",NUE ➔ PMI ➔ DUS,NUE,DUS,310.0,745.0,405.0,2,0.0,502.5
"[3504619183, 3504619407, 3504619360]",NUE ➔ PMI ➔ DUS ➔ NCE,NUE,NCE,310.0,955.0,615.0,3,0.0,662.5
"[3504619183, 3504619407, 3504619356]",NUE ➔ PMI ➔ DUS ➔ DUB,NUE,DUB,310.0,960.0,620.0,3,0.0,665.0
"[3504619183, 3504619407, 3504619329]",NUE ➔ PMI ➔ DUS ➔ GWT,NUE,GWT,310.0,1000.0,660.0,3,0.0,662.5
"[3504619183, 3504619407]",NUE ➔ PMI ➔ DUS,NUE,DUS,310.0,755.0,415.0,2,0.0,507.5
"[3504619183, 3504619248, 3504619278]",NUE ➔ PMI ➔ HAM ➔ VIE,NUE,VIE,310.0,945.0,605.0,3,0.0,657.5
"[3504619183, 3504619248, 3504619332]",NUE ➔ PMI ➔ HAM ➔ DUS,NUE,DUS,310.0,945.0,605.0,3,0.0,640.0
"[3504619183, 3504619248]",NUE ➔ PMI ➔ HAM,NUE,HAM,310.0,775.0,435.0,2,0.0,527.5
"[3504619183, 3504619409, 3504619360]",NUE ➔ PMI ➔ DUS ➔ NCE,NUE,NCE,310.0,955.0,615.0,3,0.0,662.5
"[3504619183, 3504619409, 3504619356]",NUE ➔ PMI ➔ DUS ➔ DUB,NUE,DUB,310.0,960.0,620.0,3,0.0,665.0
"[3504619183, 3504619409, 3504619329]",NUE ➔ PMI ➔ DUS ➔ GWT,NUE,GWT,310.0,1000.0,660.0,3,0.0,662.5
"[3504619183, 3504619409]",NUE ➔ PMI ➔ DUS,NUE,DUS,310.0,770.0,430.0,2,0.0,515.0
"[3504619183, 3504619020, 3504619329]",NUE ➔ PMI ➔ DTM ➔ (DTM🚌DUS) ➔ GWT,NUE,GWT,310.0,1000.0,660.0,3,80.4,755.2
"[3504619183, 3504619321, 3504619334]",NUE ➔ PMI ➔ BER ➔ DUS,NUE,DUS,310.0,1000.0,660.0,3,0.0,672.5
"[3504619183, 3504619257]",NUE ➔ PMI ➔ HAM,NUE,HAM,310.0,920.0,580.0,2,0.0,600.0
"[3504618950, 3504619465, 3504619360]",STR ➔ OTP ➔ DUS ➔ NCE,STR,NCE,315.0,955.0,610.0,3,0.0,670.0
"[3504618950, 3504619465, 3504619356]",STR ➔ OTP ➔ DUS ➔ DUB,STR,DUB,315.0,960.0,615.0,3,0.0,672.5
"[3504618950, 3504619465, 3504619329]",STR ➔ OTP ➔ DUS ➔ GWT,STR,GWT,315.0,1000.0,655.0,3,0.0,670.0
"[3504618950, 3504619465, 3504619331]",STR ➔ OTP ➔ DUS ➔ HAM,STR,HAM,315.0,1050.0,705.0,3,0.0,690.0
"[3504618950, 3504619465]",STR ➔ OTP ➔ DUS,STR,DUS,315.0,785.0,440.0,2,0.0,530.0
"[3504619143, 3504619391]",HAM ➔ LPA ➔ DUS,HAM,DUS,315.0,1030.0,685.0,2,0.0,790.0
"[3504619143, 3504619145]",HAM ➔ LPA ➔ HAM,HAM,HAM,315.0,1050.0,705.0,2,0.0,660.0
"[3504618814, 3504618815, 3504618863]",CGN ➔ VLC ➔ CGN ➔ VRN,CGN,VRN,320.0,915.0,565.0,3,0.0,642.5
"[3504618814, 3504618815, 3504619329]",CGN ➔ VLC ➔ CGN ➔ (CGN🚌DUS) ➔ GWT,CGN,GWT,320.0,1000.0,650.0,3,79.8,762.4
"[3504618814, 3504618815, 3504619331]",CGN ➔ VLC ➔ CGN ➔ (CGN🚌DUS) ➔ HAM,CGN,HAM,320.0,1050.0,700.0,3,79.8,782.4
"[3504618814, 3504618815]",CGN ➔ VLC ➔ CGN,CGN,CGN,320.0,765.0,415.0,2,0.0,372.5
"[3504619404, 3504619405, 3504619360]",DUS ➔ PMI ➔ DUS ➔ NCE,DUS,NCE,320.0,955.0,605.0,3,0.0,662.5
"[3504619404, 3504619405, 3504619356]",DUS ➔ PMI ➔ DUS ➔ DUB,DUS,DUB,320.0,960.0,610.0,3,0.0,665.0
"[3504619404, 3504619405, 3504619329]",DUS ➔ PMI ➔ DUS ➔ GWT,DUS,GWT,320.0,1000.0,650.0,3,0.0,662.5
"[3504619404, 3504619405]",DUS ➔ PMI ➔ DUS,DUS,DUS,320.0,745.0,395.0,2,0.0,352.5
"[3504619404, 3504619407, 3504619360]",DUS ➔ PMI ➔ DUS ➔ NCE,DUS,NCE,320.0,955.0,605.0,3,0.0,662.5
"[3504619404, 3504619407, 3504619356]",DUS ➔ PMI ➔ DUS ➔ DUB,DUS,DUB,320.0,960.0,610.0,3,0.0,665.0
"[3504619404, 3504619407, 3504619329]",DUS ➔ PMI ➔ DUS ➔ GWT,DUS,GWT,320.0,1000.0,650.0,3,0.0,662.5
"[3504619404, 3504619407, 3504619331]",DUS ➔ PMI ➔ DUS ➔ HAM,DUS,HAM,320.0,1050.0,700.0,3,0.0,682.5
"[3504619404, 3504619407]",DUS ➔ PMI ➔ DUS,DUS,DUS,320.0,755.0,405.0,2,0.0,357.5
"[3504619404, 3504619248, 3504619278]",DUS ➔ PMI ➔ HAM ➔ VIE,DUS,VIE,320.0,945.0,595.0,3,0.0,657.5
"[3504619404, 3504619248, 3504619332]",DUS ➔ PMI ➔ HAM ➔ DUS,DUS,DUS,320.0,945.0,595.0,3,0.0,490.0
"[3504619404, 3504619248]",DUS ➔ PMI ➔ HAM,DUS,HAM,320.0,775.0,425.0,2,0.0,527.5
"[3504619404, 3504619409, 3504619360]",DUS ➔ PMI ➔ DUS ➔ NCE,DUS,NCE,320.0,955.0,605.0,3,0.0,662.5
"[3504619404, 3504619409, 3504619356]",DUS ➔ PMI ➔ DUS ➔ DUB,DUS,DUB,320.0,960.0,610.0,3,0.0,665.0
"[3504619404, 3504619409, 3504619329]",DUS ➔ PMI ➔ DUS ➔ GWT,DUS,GWT,320.0,1000.0,650.0,3,0.0,662.5
"[3504619404, 3504619409, 3504619331]",DUS ➔ PMI ➔ DUS ➔ HAM,DUS,HAM,320.0,1050.0,700.0,3,0.0,682.5
"[3504619404, 3504619409]",DUS ➔ PMI ➔ DUS,DUS,DUS,320.0,770.0,420.0,2,0.0,365.0
"[3504619404, 3504619020, 3504619329]",DUS ➔ PMI ➔ DTM ➔ (DTM🚌DUS) ➔ GWT,DUS,GWT,320.0,1000.0,650.0,3,80.4,755.2
"[3504619404, 3504619020, 3504619331]",DUS ➔ PMI ➔ DTM ➔ (DTM🚌DUS) ➔ HAM,DUS,HAM,320.0,1050.0,700.0,3,80.4,775.2
"[3504619404, 3504619321, 3504619334]",DUS ➔ PMI ➔ BER ➔ DUS,DUS,DUS,320.0,1000.0,650.0,3,0.0,522.5
"[3504619404, 3504619257]",DUS ➔ PMI ➔ HAM,DUS,HAM,320.0,920.0,570.0,2,0.0,600.0
"[3504619406, 3504619407, 3504619360]",DUS ➔ PMI ➔ DUS ➔ NCE,DUS,NCE,325.0,955.0,600.0,3,0.0,660.0
"[3504619406, 3504619407, 3504619356]",DUS ➔ PMI ➔ DUS ➔ DUB,DUS,DUB,325.0,960.0,605.0,3,0.0,662.5
"[3504619406, 3504619407, 3504619329]",DUS ➔ PMI ➔ DUS ➔ GWT,DUS,GWT,325.0,1000.0,645.0,3,0.0,660.0
"[3504619406, 3504619407, 3504619331]",DUS ➔ PMI ➔ DUS ➔ HAM,DUS,HAM,325.0,1050.0,695.0,3,0.0,680.0
"[3504619406, 3504619407]",DUS ➔ PMI ➔ DUS,DUS,DUS,325.0,755.0,400.0,2,0.0,355.0
"[3504619406, 3504619248, 3504619278]",DUS ➔ PMI ➔ HAM ➔ VIE,DUS,VIE,325.0,945.0,590.0,3,0.0,655.0
"[3504619406, 3504619248, 3504619332]",DUS ➔ PMI ➔ HAM ➔ DUS,DUS,DUS,325.0,945.0,590.0,3,0.0,487.5
"[3504619406, 3504619248]",DUS ➔ PMI ➔ HAM,DUS,HAM,325.0,775.0,420.0,2,0.0,525.0
"[3504619406, 3504619409, 3504619360]",DUS ➔ PMI ➔ DUS ➔ NCE,DUS,NCE,325.0,955.0,600.0,3,0.0,660.0
"[3504619406, 3504619409, 3504619356]",DUS ➔ PMI ➔ DUS ➔ DUB,DUS,DUB,325.0,960.0,605.0,3,0.0,662.5
"[3504619406, 3504619409, 3504619329]",DUS ➔ PMI ➔ DUS ➔ GWT,DUS,GWT,325.0,1000.0,645.0,3,0.0,660.0
"[3504619406, 3504619409, 3504619331]",DUS ➔ PMI ➔ DUS ➔ HAM,DUS,HAM,325.0,1050.0,695.0,3,0.0,680.0
"[3504619406, 3504619409]",DUS ➔ PMI ➔ DUS,DUS,DUS,325.0,770.0,415.0,2,0.0,362.5
"[3504619406, 3504619020, 3504619329]",DUS ➔ PMI ➔ DTM ➔ (DTM🚌DUS) ➔ GWT,DUS,GWT,325.0,1000.0,645.0,3,80.4,752.7
"[3504619406, 3504619020, 3504619331]",DUS ➔ PMI ➔ DTM ➔ (DTM🚌DUS) ➔ HAM,DUS,HAM,325.0,1050.0,695.0,3,80.4,772.7
"[3504619406, 3504619321, 3504619334]",DUS ➔ PMI ➔ BER ➔ DUS,DUS,DUS,325.0,1000.0,645.0,3,0.0,520.0
"[3504619406, 3504619257]",DUS ➔ PMI ➔ HAM,DUS,HAM,325.0,920.0,565.0,2,0.0,597.5
"[3504619380, 3504619381, 3504619360]",DUS ➔ ALC ➔ DUS ➔ NCE,DUS,NCE,325.0,955.0,600.0,3,0.0,680.0
"[3504619380, 3504619381, 3504619356]",DUS ➔ ALC ➔ DUS ➔ DUB,DUS,DUB,325.0,960.0,605.0,3,0.0,682.5
"[3504619380, 3504619381, 3504619329]",DUS ➔ ALC ➔ DUS ➔ GWT,DUS,GWT,325.0,1000.0,645.0,3,0.0,680.0
"[3504619380, 3504619381, 3504619331]",DUS ➔ ALC ➔ DUS ➔ HAM,DUS,HAM,325.0,1050.0,695.0,3,0.0,700.0
"[3504619380, 3504619381]",DUS ➔ ALC ➔ DUS,DUS,DUS,325.0,790.0,435.0,2,0.0,392.5
"[3504619326, 3504619327, 3504619300]",BER ➔ DBV ➔ BER ➔ GOT,BER,GOT,325.0,940.0,585.0,3,0.0,617.5
"[3504619326, 3504619327, 3504618941]",BER ➔ DBV ➔ BER ➔ (BER🚌STR) ➔ NCE,BER,NCE,325.0,955.0,600.0,3,97.2,723.6
"[3504619326, 3504619327, 3504619334]",BER ➔ DBV ➔ BER ➔ DUS,BER,DUS,325.0,1000.0,645.0,3,0.0,637.5
"[3504619326, 3504619492, 3504619360]",BER ➔ DBV ➔ DUS ➔ NCE,BER,NCE,325.0,955.0,600.0,3,0.0,640.0
"[3504619326, 3504619492, 3504619356]",BER ➔ DBV ➔ DUS ➔ DUB,BER,DUB,325.0,960.0,605.0,3,0.0,642.5
"[3504619326, 3504619492, 3504619329]",BER ➔ DBV ➔ DUS ➔ GWT,BER,GWT,325.0,1000.0,645.0,3,0.0,640.0
"[3504619326, 3504619492, 3504619331]",BER ➔ DBV ➔ DUS ➔ HAM,BER,HAM,325.0,1050.0,695.0,3,0.0,660.0
"[3504619326, 3504619492]",BER ➔ DBV ➔ DUS,BER,DUS,325.0,790.0,435.0,2,0.0,502.5
"[3504618928, 3504619395]",STR ➔ FUE ➔ DUS,STR,DUS,330.0,1020.0,660.0,2,0.0,755.0
"[3504618928, 3504618793]",STR ➔ FUE ➔ CGN,STR,CGN,330.0,1020.0,660.0,2,0.0,755.0
"[3504618928, 3504619393]",STR ➔ FUE ➔ DUS,STR,DUS,330.0,1055.0,695.0,2,0.0,772.5
"[3504618928, 3504619226]",STR ➔ FUE ➔ HAM,STR,HAM,330.0,1095.0,735.0,2,0.0,805.0
"[3504618982, 3504618983, 3504618941]",STR ➔ KVA ➔ STR ➔ NCE,STR,NCE,330.0,955.0,595.0,3,0.0,647.5
"[3504618982, 3504618983, 3504619003]",STR ➔ KVA ➔ STR ➔ SPU,STR,SPU,330.0,1045.0,685.0,3,0.0,697.5
"[3504618976, 3504618978, 3504618941]",STR ➔ HER ➔ STR ➔ NCE,STR,NCE,330.0,955.0,595.0,3,0.0,680.0
"[3504618976, 3504618978, 3504619003]",STR ➔ HER ➔ STR ➔ SPU,STR,SPU,330.0,1045.0,685.0,3,0.0,730.0
"[3504618976, 3504619277]",STR ➔ HER ➔ HAM,STR,HAM,330.0,855.0,495.0,2,0.0,602.5
"[3504618976, 3504619439, 3504619331]",STR ➔ HER ➔ DUS ➔ HAM,STR,HAM,330.0,1050.0,690.0,3,0.0,725.0
"[3504618976, 3504619439]",STR ➔ HER ➔ DUS,STR,DUS,330.0,900.0,540.0,2,0.0,622.5
[3504619448],DUS ➔ MLA,DUS,MLA,335.0,605.0,240.0,1,0.0,370.0
"[3504619390, 3504619391]",DUS ➔ LPA ➔ DUS,DUS,DUS,335.0,1030.0,665.0,2,0.0,620.0
"[3504619390, 3504619145]",DUS ➔ LPA ➔ HAM,DUS,HAM,335.0,1050.0,685.0,2,0.0,790.0
[3504619464],DUS ➔ OTP,DUS,OTP,340.0,590.0,220.0,1,0.0,350.0
"[3504619408, 3504619409, 3504619360]",DUS ➔ PMI ➔ DUS ➔ NCE,DUS,NCE,340.0,955.0,585.0,3,0.0,652.5
"[3504619408, 3504619409, 3504619356]",DUS ➔ PMI ➔ DUS ➔ DUB,DUS,DUB,340.0,960.0,590.0,3,0.0,655.0
"[3504619408, 3504619409, 3504619329]",DUS ➔ PMI ➔ DUS ➔ GWT,DUS,GWT,340.0,1000.0,630.0,3,0.0,652.5
"[3504619408, 3504619409, 3504619331]",DUS ➔ PMI ➔ DUS ➔ HAM,DUS,HAM,340.0,1050.0,680.0,3,0.0,672.5
"[3504619408, 3504619409]",DUS ➔ PMI ➔ DUS,DUS,DUS,340.0,770.0,400.0,2,0.0,355.0
"[3504619408, 3504619020, 3504619329]",DUS ➔ PMI ➔ DTM ➔ (DTM🚌DUS) ➔ GWT,DUS,GWT,340.0,1000.0,630.0,3,80.4,745.2
"[3504619408, 3504619020, 3504619331]",DUS ➔ PMI ➔ DTM ➔ (DTM🚌DUS) ➔ HAM,DUS,HAM,340.0,1050.0,680.0,3,80.4,765.2
"[3504619408, 3504619321, 3504619334]",DUS ➔ PMI ➔ BER ➔ DUS,DUS,DUS,340.0,1000.0,630.0,3,0.0,512.5
"[3504619408, 3504619257]",DUS ➔ PMI ➔ HAM,DUS,HAM,340.0,920.0,550.0,2,0.0,590.0
"[3504619432, 3504619434, 3504619329]",DUS ➔ SKG ➔ DUS ➔ GWT,DUS,GWT,340.0,1000.0,630.0,3,0.0,675.0
"[3504619432, 3504619434, 3504619331]",DUS ➔ SKG ➔ DUS ➔ HAM,DUS,HAM,340.0,1050.0,680.0,3,0.0,695.0
"[3504619432, 3504619434]",DUS ➔ SKG ➔ DUS,DUS,DUS,340.0,815.0,445.0,2,0.0,400.0
"[3504619007, 3504618912]",STR ➔ HRG ➔ CGN,STR,CGN,345.0,1110.0,735.0,2,0.0,822.5
"[3504619436, 3504619437, 3504619329]",DUS ➔ JTR ➔ DUS ➔ GWT,DUS,GWT,345.0,1000.0,625.0,3,0.0,707.5
"[3504619436, 3504619437, 3504619331]",DUS ➔ JTR ➔ DUS ➔ HAM,DUS,HAM,345.0,1050.0,675.0,3,0.0,727.5
"[3504619436, 3504619437]",DUS ➔ JTR ➔ DUS,DUS,DUS,345.0,885.0,510.0,2,0.0,467.5
"[3504619310, 3504618797]",BER ➔ ACE ➔ CGN,BER,CGN,345.0,1055.0,680.0,2,0.0,787.5
"[3504619444, 3504619445, 3504619329]",DUS ➔ ATH ➔ DUS ➔ GWT,DUS,GWT,345.0,1000.0,625.0,3,0.0,700.0
"[3504619444, 3504619445, 3504619331]",DUS ➔ ATH ➔ DUS ➔ HAM,DUS,HAM,345.0,1050.0,675.0,3,0.0,720.0
"[3504619444, 3504619445]",DUS ➔ ATH ➔ DUS,DUS,DUS,345.0,870.0,495.0,2,0.0,452.5
"[3504619394, 3504619395]",DUS ➔ FUE ➔ DUS,DUS,DUS,345.0,1020.0,645.0,2,0.0,600.0
"[3504619394, 3504618793]",DUS ➔ FUE ➔ CGN,DUS,CGN,345.0,1020.0,645.0,2,0.0,750.0
"[3504619394, 3504619393]",DUS ➔ FUE ➔ DUS,DUS,DUS,345.0,1055.0,680.0,2,0.0,617.5
"[3504619394, 3504619226]",DUS ➔ FUE ➔ HAM,DUS,HAM,345.0,1095.0,720.0,2,0.0,800.0
"[3504618792, 3504619395]",CGN ➔ FUE ➔ DUS,CGN,DUS,350.0,1020.0,640.0,2,0.0,745.0
"[3504618792, 3504618793]",CGN ➔ FUE ➔ CGN,CGN,CGN,350.0,1020.0,640.0,2,0.0,595.0
"[3504618792, 3504619393]",CGN ➔ FUE ➔ DUS,CGN,DUS,350.0,1055.0,675.0,2,0.0,762.5
"[3504618792, 3504619226]",CGN ➔ FUE ➔ HAM,CGN,HAM,350.0,1095.0,715.0,2,0.0,795.0
[3504619358],DUS ➔ NCE,DUS,NCE,350.0,560.0,180.0,1,0.0,310.0
[3504619366],DUS ➔ LHR,DUS,LHR,350.0,535.0,155.0,1,0.0,285.0
"[3504619019, 3504619020, 3504619329]",DTM ➔ PMI ➔ DTM ➔ (DTM🚌DUS) ➔ GWT,DTM,GWT,355.0,1000.0,615.0,3,80.4,735.2
"[3504619019, 3504619020, 3504619331]",DTM ➔ PMI ➔ DTM ➔ (DTM🚌DUS) ➔ HAM,DTM,HAM,355.0,1050.0,665.0,3,80.4,755.2
"[3504619019, 3504619321, 3504619334]",DTM ➔ PMI ➔ BER ➔ DUS,DTM,DUS,355.0,1000.0,615.0,3,0.0,652.5
"[3504619019, 3504619257]",DTM ➔ PMI ➔ HAM,DTM,HAM,355.0,920.0,535.0,2,0.0,580.0
"[3504619400, 3504619401, 3504619329]",DUS ➔ XRY ➔ DUS ➔ GWT,DUS,GWT,355.0,1000.0,615.0,3,0.0,680.0
"[3504619400, 3504619401, 3504619331]",DUS ➔ XRY ➔ DUS ➔ HAM,DUS,HAM,355.0,1050.0,665.0,3,0.0,700.0
"[3504619400, 3504619401]",DUS ➔ XRY ➔ DUS,DUS,DUS,355.0,850.0,465.0,2,0.0,422.5
"[3504618957, 3504619397]",STR ➔ TFS ➔ DUS,STR,DUS,355.0,1075.0,690.0,2,0.0,787.5
"[3504618957, 3504618795]",STR ➔ TFS ➔ CGN,STR,CGN,355.0,1090.0,705.0,2,0.0,795.0
"[3504618957, 3504619228]",STR ➔ TFS ➔ HAM,STR,HAM,355.0,1150.0,765.0,2,0.0,842.5
"[3504619438, 3504619439, 3504619331]",DUS ➔ HER ➔ DUS ➔ HAM,DUS,HAM,355.0,1050.0,665.0,3,0.0,725.0
"[3504619438, 3504619439]",DUS ➔ HER ➔ DUS,DUS,DUS,355.0,900.0,515.0,2,0.0,472.5
"[3504619296, 3504619297, 3504619278]",HAM ➔ SPU ➔ HAM ➔ VIE,HAM,VIE,355.0,945.0,560.0,3,0.0,610.0
"[3504619296, 3504619297, 3504619280, 3504619281]",HAM ➔ SPU ➔ HAM ➔ ZRH ➔ HAM,HAM,HAM,355.0,1075.0,690.0,4,0.0,565.0
"[3504619296, 3504619297, 3504619332, 3504619331]",HAM ➔ SPU ➔ HAM ➔ DUS ➔ HAM,HAM,HAM,355.0,1050.0,665.0,4,0.0,522.5
"[3504619296, 3504619297, 3504619332]",HAM ➔ SPU ➔ HAM ➔ DUS,HAM,DUS,355.0,945.0,560.0,3,0.0,592.5
"[3504619296, 3504619297]",HAM ➔ SPU ➔ HAM,HAM,HAM,355.0,740.0,355.0,2,0.0,312.5
"[3504619122, 3504618999, 3504619295]",ARN ➔ STR ➔ FCO ➔ HAM,ARN,HAM,360.0,1100.0,710.0,3,0.0,705.0
"[3504619122, 3504618997, 3504619481]",ARN ➔ STR ➔ OLB ➔ DUS,ARN,DUS,360.0,1075.0,685.0,3,0.0,687.5
"[3504619122, 3504618943, 3504618807]",ARN ➔ STR ➔ LHR ➔ CGN,ARN,CGN,360.0,1055.0,665.0,3,0.0,657.5
"[3504619122, 3504618943, 3504619218]",ARN ➔ STR ➔ LHR ➔ HAM,ARN,HAM,360.0,1075.0,685.0,3,0.0,675.0
"[3504618904, 3504618912]",CGN ➔ HRG ➔ CGN,CGN,CGN,360.0,1110.0,720.0,2,0.0,672.5
"[3504619495, 3504619496]",DUS ➔ EBL ➔ DUS,DUS,DUS,360.0,1120.0,730.0,2,0.0,680.0
[3504619476],DUS ➔ FLR,DUS,FLR,360.0,565.0,175.0,1,0.0,305.0
"[3504618871, 3504618877, 3504618863]",CGN ➔ OLB ➔ CGN ➔ VRN,CGN,VRN,360.0,915.0,525.0,3,0.0,592.5
"[3504618871, 3504618877, 3504618806, 3504619218]",CGN ➔ OLB ➔ CGN ➔ LHR ➔ HAM,CGN,HAM,360.0,1075.0,685.0,4,0.0,720.0
"[3504618871, 3504618877, 3504619329]",CGN ➔ OLB ➔ CGN ➔ (CGN🚌DUS) ➔ GWT,CGN,GWT,360.0,1000.0,610.0,3,79.8,712.4
"[3504618871, 3504618877, 3504619398]",CGN ➔ OLB ➔ CGN ➔ (CGN🚌DUS) ➔ SVQ,CGN,SVQ,360.0,1130.0,740.0,3,79.8,839.9
"[3504618871, 3504618877]",CGN ➔ OLB ➔ CGN,CGN,CGN,360.0,750.0,360.0,2,0.0,315.0
"[3504618871, 3504619293, 3504619278]",CGN ➔ OLB ➔ HAM ➔ VIE,CGN,VIE,360.0,945.0,555.0,3,0.0,620.0
"[3504618871, 3504619293, 3504619280, 3504619281]",CGN ➔ OLB ➔ HAM ➔ ZRH ➔ HAM,CGN,HAM,360.0,1075.0,685.0,4,0.0,725.0
"[3504618871, 3504619293, 3504619332, 3504619331]",CGN ➔ OLB ➔ HAM ➔ DUS ➔ HAM,CGN,HAM,360.0,1050.0,660.0,4,0.0,682.5
"[3504618871, 3504619293, 3504619332]",CGN ➔ OLB ➔ HAM ➔ DUS,CGN,DUS,360.0,945.0,555.0,3,0.0,602.5
"[3504618871, 3504619293]",CGN ➔ OLB ➔ HAM,CGN,HAM,360.0,790.0,400.0,2,0.0,497.5
[3504619450],DUS ➔ KRK,DUS,KRK,365.0,570.0,175.0,1,0.0,305.0
"[3504619384, 3504619385, 3504619329]",DUS ➔ AGP ➔ DUS ➔ GWT,DUS,GWT,365.0,1000.0,605.0,3,0.0,677.5
"[3504619384, 3504619385, 3504619398]",DUS ➔ AGP ➔ DUS ➔ SVQ,DUS,SVQ,365.0,1130.0,735.0,3,0.0,805.0
"[3504619384, 3504619385, 3504619331]",DUS ➔ AGP ➔ DUS ➔ HAM,DUS,HAM,365.0,1050.0,655.0,3,0.0,697.5
"[3504619384, 3504619385]",DUS ➔ AGP ➔ DUS,DUS,DUS,365.0,870.0,475.0,2,0.0,430.0
"[3504619225, 3504619393]",HAM ➔ FUE ➔ DUS,HAM,DUS,365.0,1055.0,660.0,2,0.0,767.5
"[3504619225, 3504619226]",HAM ➔ FUE ➔ HAM,HAM,HAM,365.0,1095.0,700.0,2,0.0,650.0
"[3504619482, 3504619483, 3504619360]",DUS ➔ NAP ➔ DUS ➔ NCE,DUS,NCE,365.0,955.0,560.0,3,0.0,632.5
"[3504619482, 3504619483, 3504619356]",DUS ➔ NAP ➔ DUS ➔ DUB,DUS,DUB,365.0,960.0,565.0,3,0.0,635.0
"[3504619482, 3504619483, 3504619456, 3504619281]",DUS ➔ NAP ➔ DUS ➔ ZRH ➔ HAM,DUS,HAM,365.0,1075.0,680.0,4,0.0,715.0
"[3504619482, 3504619483, 3504619329]",DUS ➔ NAP ➔ DUS ➔ GWT,DUS,GWT,365.0,1000.0,605.0,3,0.0,632.5
"[3504619482, 3504619483, 3504619398]",DUS ➔ NAP ➔ DUS ➔ SVQ,DUS,SVQ,365.0,1130.0,735.0,3,0.0,760.0
"[3504619482, 3504619483, 3504619331]",DUS ➔ NAP ➔ DUS ➔ HAM,DUS,HAM,365.0,1050.0,655.0,3,0.0,652.5
"[3504619482, 3504619483]",DUS ➔ NAP ➔ DUS,DUS,DUS,365.0,780.0,385.0,2,0.0,340.0
[3504619149],STR ➔ PRN,STR,PRN,370.0,595.0,195.0,1,0.0,325.0
"[3504619484, 3504619485, 3504619360]",DUS ➔ FCO ➔ DUS ➔ NCE,DUS,NCE,370.0,955.0,555.0,3,0.0,625.0
"[3504619484, 3504619485, 3504619356]",DUS ➔ FCO ➔ DUS ➔ DUB,DUS,DUB,370.0,960.0,560.0,3,0.0,627.5
"[3504619484, 3504619485, 3504619456, 3504619281]",DUS ➔ FCO ➔ DUS ➔ ZRH ➔ HAM,DUS,HAM,370.0,1075.0,675.0,4,0.0,707.5
"[3504619484, 3504619485, 3504619329]",DUS ➔ FCO ➔ DUS ➔ GWT,DUS,GWT,370.0,1000.0,600.0,3,0.0,625.0
"[3504619484, 3504619485, 3504619398]",DUS ➔ FCO ➔ DUS ➔ SVQ,DUS,SVQ,370.0,1130.0,730.0,3,0.0,752.5
"[3504619484, 3504619485, 3504619331]",DUS ➔ FCO ➔ DUS ➔ HAM,DUS,HAM,370.0,1050.0,650.0,3,0.0,645.0
"[3504619484, 3504619485]",DUS ➔ FCO ➔ DUS,DUS,DUS,370.0,770.0,370.0,2,0.0,327.5
"[3504619396, 3504619397]",DUS ➔ TFS ➔ DUS,DUS,DUS,370.0,1075.0,675.0,2,0.0,630.0
"[3504619396, 3504618795]",DUS ➔ TFS ➔ CGN,DUS,CGN,370.0,1090.0,690.0,2,0.0,787.5
"[3504619396, 3504619228]",DUS ➔ TFS ➔ HAM,DUS,HAM,370.0,1150.0,750.0,2,0.0,835.0
"[3504619428, 3504619429, 3504619329]",DUS ➔ OPO ➔ DUS ➔ GWT,DUS,GWT,375.0,1000.0,595.0,3,0.0,652.5
"[3504619428, 3504619429, 3504619398]",DUS ➔ OPO ➔ DUS ➔ SVQ,DUS,SVQ,375.0,1130.0,725.0,3,0.0,780.0
"[3504619428, 3504619429, 3504619331]",DUS ➔ OPO ➔ DUS ➔ HAM,DUS,HAM,375.0,1050.0,645.0,3,0.0,672.5
"[3504619428, 3504619429]",DUS ➔ OPO ➔ DUS,DUS,DUS,375.0,835.0,430.0,2,0.0,387.5
"[3504619227, 3504619228]",HAM ➔ TFS ➔ HAM,HAM,HAM,375.0,1150.0,745.0,2,0.0,697.5
"[3504619392, 3504619393]",DUS ➔ FUE ➔ DUS,DUS,DUS,375.0,1055.0,650.0,2,0.0,602.5
"[3504619392, 3504619226]",DUS ➔ FUE ➔ HAM,DUS,HAM,375.0,1095.0,690.0,2,0.0,785.0
"[3504618819, 3504618832, 3504618833]",PMI ➔ CGN ➔ KGS ➔ CGN,PMI,CGN,380.0,1120.0,710.0,3,0.0,790.0
"[3504618819, 3504618878]",PMI ➔ CGN ➔ ALC,PMI,ALC,380.0,825.0,415.0,2,0.0,520.0
"[3504618819, 3504618858]",PMI ➔ CGN ➔ VCE,PMI,VCE,380.0,805.0,395.0,2,0.0,475.0
