LEG_ID,DEPARTURE_AIRPORT,ARRIVAL_AIRPORT,SCHEDULED_DEPARTURE_TIME,SCHEDULED_ARRIVAL_TIME,AIRCRAFT_TYPE
3505310408,DUS,CHQ,2025-05-02 14:35:00,2025-05-02 17:45:00,320
3505310409,CHQ,DUS,2025-05-02 18:40:00,2025-05-02 22:05:00,320
3505310410,DUS,ATH,2025-05-02 07:00:00,2025-05-02 10:05:00,320
3505310411,ATH,DUS,2025-05-02 10:50:00,2025-05-02 14:05:00,320
3505310412,DUS,KRK,2025-05-02 12:30:00,2025-05-02 14:15:00,319
3505310413,KRK,DUS,2025-05-02 14:55:00,2025-05-02 16:40:00,319
3505310414,DUS,WAW,2025-05-02 17:25:00,2025-05-02 19:15:00,319
3505310415,WAW,DUS,2025-05-02 19:55:00,2025-05-02 21:45:00,319
3505310416,DUS,VIE,2025-05-02 07:10:00,2025-05-02 08:45:00,320
3505310417,VIE,DUS,2025-05-02 09:25:00,2025-05-02 11:00:00,320
3505310418,DUS,VIE,2025-05-02 13:00:00,2025-05-02 14:35:00,320
3505310419,VIE,DUS,2025-05-02 15:15:00,2025-05-02 16:50:00,320
3505310420,DUS,VIE,2025-05-02 16:50:00,2025-05-02 18:25:00,319
3505310421,VIE,DUS,2025-05-02 19:05:00,2025-05-02 20:40:00,319
3505310422,DUS,ZRH,2025-05-02 06:50:00,2025-05-02 08:00:00,319
3505310423,ZRH,DUS,2025-05-02 08:45:00,2025-05-02 10:00:00,319
3505310424,DUS,ZRH,2025-05-02 13:50:00,2025-05-02 15:00:00,319
3505310425,ZRH,DUS,2025-05-02 15:40:00,2025-05-02 16:55:00,319
3505310426,DUS,PRG,2025-05-02 14:10:00,2025-05-02 15:25:00,320
3505310427,DUS,PRG,2025-05-02 07:40:00,2025-05-02 08:55:00,320
3505310428,PRG,DUS,2025-05-02 12:15:00,2025-05-02 13:30:00,320
3505310429,DUS,PRG,2025-05-02 19:45:00,2025-05-02 21:00:00,320
3505310430,PRG,DUS,2025-05-02 17:50:00,2025-05-02 19:05:00,320
3505310431,DUS,BUD,2025-05-02 17:45:00,2025-05-02 19:30:00,320
3505310432,BUD,DUS,2025-05-02 20:10:00,2025-05-02 22:00:00,320
3505310433,DUS,OTP,2025-05-02 07:25:00,2025-05-02 09:55:00,320
3505310434,OTP,DUS,2025-05-02 10:35:00,2025-05-02 13:10:00,320
3505310435,DUS,VCE,2025-05-02 13:25:00,2025-05-02 15:00:00,319
3505310436,VCE,DUS,2025-05-02 15:40:00,2025-05-02 17:15:00,319
3505310438,DUS,CTA,2025-05-02 07:20:00,2025-05-02 10:00:00,320
3505310437,CTA,DUS,2025-05-02 10:45:00,2025-05-02 13:30:00,320
3505310439,DUS,CTA,2025-05-02 15:45:00,2025-05-02 18:25:00,319
3505310440,CTA,DUS,2025-05-02 19:10:00,2025-05-02 21:55:00,319
3505310441,DUS,MXP,2025-05-02 14:25:00,2025-05-02 15:55:00,320
3505310442,MXP,DUS,2025-05-02 16:35:00,2025-05-02 18:10:00,320
3505310443,DUS,BLQ,2025-05-02 18:20:00,2025-05-02 20:00:00,319
3505310444,BLQ,DUS,2025-05-02 20:40:00,2025-05-02 22:20:00,319
3505310445,DUS,OLB,2025-05-02 06:30:00,2025-05-02 08:35:00,320
3505310446,OLB,DUS,2025-05-02 09:15:00,2025-05-02 11:20:00,320
3505310447,DUS,NAP,2025-05-02 07:20:00,2025-05-02 09:30:00,319
3505310448,NAP,DUS,2025-05-02 10:20:00,2025-05-02 12:35:00,319
3505310449,DUS,CAG,2025-05-02 11:10:00,2025-05-02 13:30:00,320
3505310450,CAG,DUS,2025-05-02 14:10:00,2025-05-02 16:25:00,320
3505310451,DUS,MIR,2025-05-02 06:20:00,2025-05-02 09:05:00,320
3505310452,MIR,DUS,2025-05-02 09:55:00,2025-05-02 12:50:00,320
3505310454,DUS,FCO,2025-05-02 07:50:00,2025-05-02 09:55:00,319
3505310453,FCO,DUS,2025-05-02 10:45:00,2025-05-02 12:55:00,319
3505310455,DUS,FCO,2025-05-02 13:15:00,2025-05-02 15:20:00,320
3505310456,FCO,DUS,2025-05-02 16:00:00,2025-05-02 18:10:00,320
3505310457,DUS,FCO,2025-05-02 17:05:00,2025-05-02 19:10:00,320
3505310458,FCO,DUS,2025-05-02 19:55:00,2025-05-02 22:05:00,320
3505310459,RAK,DUS,2025-05-02 02:10:00,2025-05-02 06:05:00,320
3505310460,DUS,TUN,2025-05-02 21:20:00,2025-05-03 00:05:00,320
3505310462,DUS,LCA,2025-05-02 12:25:00,2025-05-02 16:25:00,320
3505310461,LCA,DUS,2025-05-02 17:20:00,2025-05-02 21:40:00,320
3505310463,DUS,TIA,2025-05-02 07:30:00,2025-05-02 09:50:00,320
3505310464,TIA,DUS,2025-05-02 10:30:00,2025-05-02 12:55:00,320
3505310465,DUS,TIV,2025-05-02 06:10:00,2025-05-02 08:20:00,319
3505310466,TIV,DUS,2025-05-02 09:00:00,2025-05-02 11:15:00,319
3505310467,DUS,SPU,2025-05-02 16:15:00,2025-05-02 18:10:00,319
3505310468,SPU,DUS,2025-05-02 18:50:00,2025-05-02 20:45:00,319
3505310715,FUE,CGN,2025-05-03 19:20:00,2025-05-03 23:25:00,320
3505310714,CGN,TFS,2025-05-03 13:40:00,2025-05-03 18:25:00,320
3505310717,TFS,CGN,2025-05-03 19:15:00,2025-05-03 23:50:00,320
3505310716,CGN,EDI,2025-05-03 12:35:00,2025-05-03 14:25:00,320
3505310725,BIA,CGN,2025-05-03 16:00:00,2025-05-03 17:45:00,319
3505310713,CGN,FUE,2025-05-03 13:40:00,2025-05-03 18:15:00,320
3505310718,EDI,CGN,2025-05-03 15:10:00,2025-05-03 16:55:00,320
3505310719,CGN,TUN,2025-05-03 22:40:00,2025-05-04 01:15:00,737
3505310720,NDR,CGN,2025-05-03 02:05:00,2025-05-03 05:05:00,737
3505310721,CGN,NCE,2025-05-03 11:40:00,2025-05-03 13:25:00,737
3505310722,NCE,CGN,2025-05-03 14:15:00,2025-05-03 15:55:00,737
3505310723,CGN,BIA,2025-05-03 13:30:00,2025-05-03 15:20:00,319
3505310724,CGN,LHR,2025-05-03 07:40:00,2025-05-03 09:10:00,319
3505310726,LHR,CGN,2025-05-03 09:50:00,2025-05-03 11:10:00,319
3505310727,CGN,BCN,2025-05-03 11:30:00,2025-05-03 13:40:00,320
3505310728,BCN,CGN,2025-05-03 14:25:00,2025-05-03 16:45:00,320
3505310729,CGN,AGP,2025-05-03 17:55:00,2025-05-03 21:00:00,320
3505310730,AGP,CGN,2025-05-03 21:50:00,2025-05-04 00:45:00,320
3505310731,CGN,AGP,2025-05-03 06:05:00,2025-05-03 09:10:00,737
3505310732,AGP,CGN,2025-05-03 09:55:00,2025-05-03 12:50:00,737
3505310733,CGN,IBZ,2025-05-03 05:10:00,2025-05-03 07:40:00,737
3505310735,IBZ,CGN,2025-05-03 08:30:00,2025-05-03 10:55:00,737
3505310734,CGN,PMI,2025-05-03 06:10:00,2025-05-03 08:30:00,319
3505310737,PMI,CGN,2025-05-03 09:15:00,2025-05-03 11:35:00,319
3505310736,CGN,PMI,2025-05-03 04:40:00,2025-05-03 07:00:00,737
3505310738,PMI,CGN,2025-05-03 07:45:00,2025-05-03 10:05:00,737
3505310739,CGN,PMI,2025-05-03 05:20:00,2025-05-03 07:40:00,320
3505310740,PMI,CGN,2025-05-03 08:25:00,2025-05-03 10:45:00,320
3505310741,CGN,PMI,2025-05-03 11:25:00,2025-05-03 13:45:00,320
3505310743,PMI,CGN,2025-05-03 15:10:00,2025-05-03 17:30:00,737
3505310742,CGN,PMI,2025-05-03 11:35:00,2025-05-03 13:55:00,320
3505310744,PMI,CGN,2025-05-03 15:05:00,2025-05-03 17:25:00,320
3505310745,CGN,PMI,2025-05-03 12:05:00,2025-05-03 14:25:00,737
3505310746,PMI,CGN,2025-05-03 22:30:00,2025-05-04 00:50:00,737
3505310747,CGN,PMI,2025-05-03 19:50:00,2025-05-03 22:10:00,737
3505310748,PMI,CGN,2025-05-03 20:45:00,2025-05-03 23:05:00,320
3505310749,CGN,PMI,2025-05-03 19:20:00,2025-05-03 21:40:00,737
3505310750,PMI,CGN,2025-05-03 22:55:00,2025-05-04 01:15:00,737
3505310751,CGN,MAH,2025-05-03 12:50:00,2025-05-03 15:05:00,737
3505310752,MAH,CGN,2025-05-03 15:50:00,2025-05-03 18:05:00,737
3505310753,CGN,LIS,2025-05-03 11:45:00,2025-05-03 14:50:00,737
3505310754,LIS,CGN,2025-05-03 15:40:00,2025-05-03 18:30:00,737
3505310755,CGN,OPO,2025-05-03 18:40:00,2025-05-03 21:20:00,319
3505310756,OPO,CGN,2025-05-03 22:10:00,2025-05-04 00:55:00,319
3505310757,CGN,CFU,2025-05-03 05:05:00,2025-05-03 07:30:00,737
3505310758,CFU,CGN,2025-05-03 08:15:00,2025-05-03 10:50:00,737
3505310759,CGN,RHO,2025-05-03 05:00:00,2025-05-03 08:25:00,320
3505310760,RHO,CGN,2025-05-03 09:15:00,2025-05-03 12:50:00,320
3505310761,CGN,FAO,2025-05-03 17:30:00,2025-05-03 20:35:00,319
3505310762,FAO,CGN,2025-05-03 21:15:00,2025-05-04 00:20:00,319
3505310763,CGN,SKG,2025-05-03 10:35:00,2025-05-03 13:05:00,319
3505310764,SKG,CGN,2025-05-03 20:40:00,2025-05-03 23:25:00,319
3505310765,CGN,KGS,2025-05-03 04:35:00,2025-05-03 07:50:00,737
3505310766,KGS,CGN,2025-05-03 08:35:00,2025-05-03 12:00:00,737
3505310767,CGN,HER,2025-05-03 05:35:00,2025-05-03 08:50:00,737
3505310768,HER,CGN,2025-05-03 09:50:00,2025-05-03 13:15:00,737
3505310769,CGN,HER,2025-05-03 23:55:00,2025-05-04 03:10:00,737
3505310770,CGN,VIE,2025-05-03 07:00:00,2025-05-03 08:30:00,320
3505310771,VIE,CGN,2025-05-03 09:15:00,2025-05-03 10:50:00,320
3505310772,CGN,ZRH,2025-05-03 07:05:00,2025-05-03 08:10:00,319
3505310773,ZRH,CGN,2025-05-03 08:50:00,2025-05-03 09:55:00,319
3505310774,CGN,VCE,2025-05-03 10:55:00,2025-05-03 12:25:00,737
3505310775,VCE,CGN,2025-05-03 13:10:00,2025-05-03 14:40:00,737
3505310776,CGN,CTA,2025-05-03 15:30:00,2025-05-03 18:05:00,737
3505310777,CTA,CGN,2025-05-03 18:50:00,2025-05-03 21:30:00,737
3505310778,CGN,PMO,2025-05-03 17:40:00,2025-05-03 20:05:00,320
3505310779,PMO,CGN,2025-05-03 20:55:00,2025-05-03 23:20:00,320
3505310780,CGN,BDS,2025-05-03 18:20:00,2025-05-03 20:40:00,737
3505310781,BDS,CGN,2025-05-03 21:25:00,2025-05-03 23:40:00,737
3505310782,CGN,SUF,2025-05-03 18:05:00,2025-05-03 20:30:00,320
3505310783,SUF,CGN,2025-05-03 21:10:00,2025-05-03 23:30:00,320
3505310784,CGN,ALC,2025-05-03 05:30:00,2025-05-03 08:05:00,320
3505310785,ALC,CGN,2025-05-03 08:55:00,2025-05-03 11:35:00,320
3505310786,CGN,NAP,2025-05-03 18:45:00,2025-05-03 20:55:00,737
3505310787,NAP,CGN,2025-05-03 21:40:00,2025-05-03 23:55:00,737
3505310788,CGN,BRI,2025-05-03 08:45:00,2025-05-03 10:55:00,319
3505310789,BRI,CGN,2025-05-03 11:40:00,2025-05-03 13:45:00,319
3505310790,CGN,FCO,2025-05-03 12:00:00,2025-05-03 14:00:00,319
3505310791,FCO,CGN,2025-05-03 14:45:00,2025-05-03 16:45:00,319
3505310792,CGN,PSA,2025-05-03 07:05:00,2025-05-03 08:45:00,737
3505310793,PSA,CGN,2025-05-03 09:35:00,2025-05-03 11:15:00,737
3505310794,CGN,LCA,2025-05-03 13:45:00,2025-05-03 17:40:00,737
3505310795,LCA,CGN,2025-05-03 18:30:00,2025-05-03 22:50:00,737
3505310796,CGN,TIA,2025-05-03 16:40:00,2025-05-03 18:55:00,737
3505310797,TIA,CGN,2025-05-03 19:40:00,2025-05-03 21:55:00,737
3505310801,HAM,STR,2025-05-03 12:10:00,2025-05-03 13:25:00,319
3505310798,CGN,SPU,2025-05-03 14:45:00,2025-05-03 16:30:00,737
3505310799,SPU,CGN,2025-05-03 17:15:00,2025-05-03 19:05:00,737
3505310800,STR,HAM,2025-05-03 14:40:00,2025-05-03 15:50:00,319
3505310802,STR,GWT,2025-05-03 06:35:00,2025-05-03 07:55:00,319
3505310803,GWT,STR,2025-05-03 08:30:00,2025-05-03 09:50:00,319
3505310804,STR,KGS,2025-05-03 07:00:00,2025-05-03 10:00:00,319
3505310805,KGS,STR,2025-05-03 10:50:00,2025-05-03 13:55:00,319
3505310806,STR,LPA,2025-05-03 06:10:00,2025-05-03 10:45:00,320
3505310807,LPA,STR,2025-05-03 11:30:00,2025-05-03 16:05:00,320
3505310808,STR,FNC,2025-05-03 12:45:00,2025-05-03 16:45:00,320
3505310809,FNC,STR,2025-05-03 17:30:00,2025-05-03 21:30:00,320
3505310810,STR,SPC,2025-05-03 07:15:00,2025-05-03 11:55:00,320
3505310811,SPC,STR,2025-05-03 12:40:00,2025-05-03 17:05:00,320
3505310812,STR,VCE,2025-05-03 16:55:00,2025-05-03 18:05:00,320
3505310813,VCE,STR,2025-05-03 18:45:00,2025-05-03 19:55:00,320
3505310814,STR,LHR,2025-05-03 07:40:00,2025-05-03 09:25:00,319
3505310815,LHR,STR,2025-05-03 10:10:00,2025-05-03 11:45:00,319
3505310816,STR,BCN,2025-05-03 06:55:00,2025-05-03 08:45:00,320
3505310817,BCN,STR,2025-05-03 09:25:00,2025-05-03 11:25:00,320
3505310819,STR,VLC,2025-05-03 05:50:00,2025-05-03 08:05:00,319
3505310818,VLC,STR,2025-05-03 20:25:00,2025-05-03 22:40:00,319
3505310820,STR,TFS,2025-05-03 09:05:00,2025-05-03 13:50:00,320
3505310821,TFS,STR,2025-05-03 14:35:00,2025-05-03 19:15:00,320
3505310822,STR,AGP,2025-05-03 06:15:00,2025-05-03 09:00:00,320
3505310823,AGP,STR,2025-05-03 09:45:00,2025-05-03 12:30:00,320
3505310824,STR,PMI,2025-05-03 06:00:00,2025-05-03 08:00:00,320
3505310825,PMI,STR,2025-05-03 14:55:00,2025-05-03 17:00:00,320
3505310826,STR,PMI,2025-05-03 06:20:00,2025-05-03 08:20:00,320
3505310827,PMI,STR,2025-05-03 14:45:00,2025-05-03 16:45:00,319
3505310828,STR,PMI,2025-05-03 12:00:00,2025-05-03 14:00:00,319
3505310829,PMI,STR,2025-05-03 15:20:00,2025-05-03 17:25:00,320
3505310830,STR,PMI,2025-05-03 15:20:00,2025-05-03 17:20:00,319
3505310831,PMI,STR,2025-05-03 18:05:00,2025-05-03 20:05:00,319
3505310832,STR,PMI,2025-05-03 17:45:00,2025-05-03 19:45:00,320
3505310833,PMI,STR,2025-05-03 20:35:00,2025-05-03 22:40:00,320
3505310834,STR,PMI,2025-05-03 18:05:00,2025-05-03 20:05:00,320
3505310835,PMI,STR,2025-05-03 20:50:00,2025-05-03 22:55:00,320
3505310836,STR,CFU,2025-05-03 06:00:00,2025-05-03 08:05:00,320
3505310837,CFU,STR,2025-05-03 08:45:00,2025-05-03 11:00:00,320
3505310841,LCA,STR,2025-05-03 10:20:00,2025-05-03 14:20:00,319
3505310838,STR,FAO,2025-05-03 16:55:00,2025-05-03 19:55:00,320
3505310839,FAO,STR,2025-05-03 20:35:00,2025-05-03 23:30:00,320
3505310840,STR,LCA,2025-05-03 06:00:00,2025-05-03 09:30:00,319
3505310842,STR,HER,2025-05-03 16:50:00,2025-05-03 19:40:00,320
3505310843,HER,STR,2025-05-03 20:20:00,2025-05-03 23:20:00,320
3505310844,STR,CHQ,2025-05-03 14:10:00,2025-05-03 17:00:00,319
3505310845,CHQ,STR,2025-05-03 17:40:00,2025-05-03 20:40:00,319
3505310846,STR,SKG,2025-05-03 06:05:00,2025-05-03 08:20:00,320
3505310847,SKG,STR,2025-05-03 09:00:00,2025-05-03 11:20:00,320
3505310848,STR,SKG,2025-05-03 18:00:00,2025-05-03 20:15:00,319
3505310849,SKG,STR,2025-05-03 21:00:00,2025-05-03 23:20:00,319
3505310850,STR,RHO,2025-05-03 11:05:00,2025-05-03 14:05:00,320
3505310851,RHO,STR,2025-05-03 14:45:00,2025-05-03 18:00:00,320
3505310852,STR,RMO,2025-05-03 17:35:00,2025-05-03 19:50:00,319
3505310853,RMO,STR,2025-05-03 20:30:00,2025-05-03 23:00:00,319
3505310854,STR,BUD,2025-05-03 07:00:00,2025-05-03 08:25:00,320
3505310855,BUD,STR,2025-05-03 09:00:00,2025-05-03 10:30:00,320
3505310856,STR,PMO,2025-05-03 12:25:00,2025-05-03 14:30:00,319
3505310857,PMO,STR,2025-05-03 15:10:00,2025-05-03 17:10:00,319
3505310858,STR,ZTH,2025-05-03 10:30:00,2025-05-03 13:00:00,319
3505310859,ZTH,STR,2025-05-03 13:40:00,2025-05-03 16:10:00,319
3505310860,STR,CTA,2025-05-03 17:55:00,2025-05-03 20:10:00,320
3505310861,CTA,STR,2025-05-03 20:55:00,2025-05-03 23:15:00,320
3505310862,STR,OLB,2025-05-03 07:15:00,2025-05-03 08:55:00,319
3505310863,OLB,STR,2025-05-03 09:40:00,2025-05-03 11:20:00,319
3505310864,STR,BRI,2025-05-03 18:35:00,2025-05-03 20:25:00,319
3505310865,BRI,STR,2025-05-03 21:05:00,2025-05-03 22:50:00,319
3505310866,STR,NAP,2025-05-03 11:40:00,2025-05-03 13:35:00,320
3505310867,NAP,STR,2025-05-03 14:15:00,2025-05-03 16:05:00,320
3505310868,STR,FCO,2025-05-03 07:00:00,2025-05-03 08:40:00,320
3505310874,STR,SPU,2025-05-03 12:10:00,2025-05-03 13:45:00,320
3505310869,FCO,STR,2025-05-03 09:20:00,2025-05-03 11:00:00,320
3505310870,STR,ACE,2025-05-03 12:00:00,2025-05-03 16:25:00,320
3505310871,ACE,STR,2025-05-03 17:15:00,2025-05-03 21:30:00,320
3505310872,STR,SPU,2025-05-03 05:50:00,2025-05-03 07:25:00,320
3505310873,SPU,STR,2025-05-03 08:05:00,2025-05-03 09:35:00,320
3505310875,SPU,STR,2025-05-03 14:25:00,2025-05-03 15:55:00,320
3505310876,STR,HRG,2025-05-03 13:20:00,2025-05-03 17:40:00,320
3505310877,HRG,STR,2025-05-03 18:35:00,2025-05-03 23:25:00,320
3505310878,HAJ,FAO,2025-05-03 05:55:00,2025-05-03 09:20:00,320
3505310879,FAO,HAJ,2025-05-03 10:05:00,2025-05-03 13:35:00,320
3505310880,HAJ,PMI,2025-05-03 05:10:00,2025-05-03 07:40:00,320
3505310881,PMI,HAJ,2025-05-03 21:45:00,2025-05-04 00:20:00,320
3505310882,HAJ,SKG,2025-05-03 06:05:00,2025-05-03 08:35:00,320
3505310886,DTM,CTA,2025-05-03 10:10:00,2025-05-03 12:45:00,320
3505310883,SKG,HAJ,2025-05-03 09:20:00,2025-05-03 11:55:00,320
3505310884,HAJ,BIA,2025-05-03 12:45:00,2025-05-03 14:50:00,320
3505310885,BIA,HAJ,2025-05-03 15:35:00,2025-05-03 17:35:00,320
3505310887,CTA,DTM,2025-05-03 13:30:00,2025-05-03 16:10:00,320
3505310888,DTM,SKG,2025-05-03 17:25:00,2025-05-03 20:00:00,319
3505310889,SKG,DTM,2025-05-03 13:50:00,2025-05-03 16:35:00,319
3505310890,DTM,SPU,2025-05-03 17:05:00,2025-05-03 18:55:00,320
3505310891,SPU,DTM,2025-05-03 19:30:00,2025-05-03 21:25:00,320
3505310892,DTM,PMI,2025-05-03 18:30:00,2025-05-03 20:45:00,320
3505310893,PMI,DTM,2025-05-03 15:20:00,2025-05-03 17:45:00,320
3505310894,DTM,PMI,2025-05-03 15:20:00,2025-05-03 17:35:00,319
3505310895,PMI,DTM,2025-05-03 12:10:00,2025-05-03 14:35:00,319
3505310896,NUE,FNC,2025-05-03 04:35:00,2025-05-03 09:00:00,320
3505310897,FNC,NUE,2025-05-03 10:00:00,2025-05-03 14:20:00,320
3505310898,NUE,HRG,2025-05-03 15:35:00,2025-05-03 20:00:00,320
3505310899,HRG,NUE,2025-05-03 21:00:00,2025-05-04 01:45:00,320
3505310912,DUS,SZG,2025-05-03 08:40:00,2025-05-03 09:55:00,319
3505310913,SZG,HAM,2025-05-03 09:20:00,2025-05-03 10:35:00,319
3505310914,HAM,SZG,2025-05-03 07:25:00,2025-05-03 08:40:00,319
3505310921,ARN,BER,2025-05-03 07:00:00,2025-05-03 08:35:00,319
3505310922,BER,ARN,2025-05-03 09:20:00,2025-05-03 10:55:00,319
3505310925,HAM,PMI,2025-05-03 15:20:00,2025-05-03 18:00:00,320
3505310926,PMI,HAM,2025-05-03 18:45:00,2025-05-03 21:25:00,320
3505310927,BER,PMI,2025-05-03 05:55:00,2025-05-03 08:35:00,321
3505310928,PMI,BER,2025-05-03 10:00:00,2025-05-03 12:40:00,321
3505310929,CGN,PMI,2025-05-03 05:15:00,2025-05-03 07:35:00,320
3505310930,PMI,CGN,2025-05-03 08:20:00,2025-05-03 10:40:00,320
3505310931,DUS,CFU,2025-05-03 11:05:00,2025-05-03 13:35:00,320
3505310932,CFU,DUS,2025-05-03 14:15:00,2025-05-03 16:55:00,320
3505310933,DUS,PMI,2025-05-03 15:35:00,2025-05-03 17:55:00,320
3505310934,PMI,DUS,2025-05-03 18:45:00,2025-05-03 21:05:00,320
3505310935,DUS,PRN,2025-05-03 16:15:00,2025-05-03 18:40:00,319
3505310936,PRN,DUS,2025-05-03 19:25:00,2025-05-03 21:55:00,319
3505310937,HAM,PRN,2025-05-03 16:45:00,2025-05-03 19:10:00,319
3505310938,PRN,HAM,2025-05-03 19:50:00,2025-05-03 22:25:00,319
3505310939,STR,PRN,2025-05-03 12:35:00,2025-05-03 14:40:00,320
3505310940,PRN,STR,2025-05-03 20:55:00,2025-05-03 23:00:00,320
3505310941,PRN,HAJ,2025-05-03 19:00:00,2025-05-03 21:15:00,320
3505310942,HAJ,PRN,2025-05-03 15:50:00,2025-05-03 18:10:00,320
3505310953,PMI,NUE,2025-05-03 23:15:00,2025-05-04 01:25:00,320
3505310954,NUE,PMI,2025-05-03 04:00:00,2025-05-03 06:10:00,320
3505310961,PMI,NUE,2025-05-03 09:05:00,2025-05-03 11:15:00,320
3505310962,NUE,PMI,2025-05-03 12:10:00,2025-05-03 14:20:00,320
3505310967,PMI,HAJ,2025-05-03 15:00:00,2025-05-03 17:35:00,320
3505310968,HAJ,PMI,2025-05-03 18:30:00,2025-05-03 21:00:00,320
3505310969,PMI,HAJ,2025-05-03 23:25:00,2025-05-04 01:55:00,320
3505310981,HAM,ARN,2025-05-03 14:25:00,2025-05-03 16:00:00,319
3505310982,ARN,HAM,2025-05-03 12:15:00,2025-05-03 13:45:00,319
3505310983,HAM,LPA,2025-05-03 11:45:00,2025-05-03 16:50:00,320
3505310984,LPA,HAM,2025-05-03 17:35:00,2025-05-03 22:15:00,320
3505310985,HAM,NCE,2025-05-03 11:05:00,2025-05-03 13:10:00,319
3505310986,NCE,HAM,2025-05-03 13:50:00,2025-05-03 15:50:00,319
3505310987,HAM,LHR,2025-05-03 07:25:00,2025-05-03 09:05:00,320
3505310988,LHR,HAM,2025-05-03 09:45:00,2025-05-03 11:20:00,320
3505310989,HAM,LHR,2025-05-03 13:30:00,2025-05-03 15:10:00,319
3505310990,LHR,HAM,2025-05-03 15:50:00,2025-05-03 17:25:00,319
3505310991,HAM,FUE,2025-05-03 12:10:00,2025-05-03 17:05:00,320
3505310992,FUE,HAM,2025-05-03 17:50:00,2025-05-03 22:25:00,320
3505310993,HAM,VLC,2025-05-03 16:25:00,2025-05-03 19:15:00,319
3505310994,VLC,HAM,2025-05-03 08:45:00,2025-05-03 11:35:00,319
3505310995,HAM,XRY,2025-05-03 06:05:00,2025-05-03 09:30:00,320
3505310996,XRY,HAM,2025-05-03 10:10:00,2025-05-03 13:40:00,320
3505310997,HAM,AGP,2025-05-03 14:40:00,2025-05-03 18:10:00,320
3505311002,PMI,HAM,2025-05-03 15:40:00,2025-05-03 18:20:00,320
3505561565,PRN,NUE,2025-05-03 20:55:00,2025-05-03 23:00:00,320
3505310998,AGP,HAM,2025-05-03 19:00:00,2025-05-03 22:15:00,320
3505310999,HAM,ALC,2025-05-03 15:50:00,2025-05-03 18:50:00,319
3505311000,ALC,HAM,2025-05-03 19:25:00,2025-05-03 22:35:00,319
3505311001,HAM,PMI,2025-05-03 12:15:00,2025-05-03 14:55:00,320
3505311003,HAM,PMI,2025-05-03 06:20:00,2025-05-03 09:00:00,321
3505311004,PMI,HAM,2025-05-03 09:55:00,2025-05-03 12:35:00,321
3505311005,HAM,PMI,2025-05-03 13:25:00,2025-05-03 16:05:00,319
3505311006,PMI,HAM,2025-05-03 17:00:00,2025-05-03 19:40:00,319
3505311007,HAM,PMI,2025-05-03 06:05:00,2025-05-03 08:45:00,319
3505311008,PMI,HAM,2025-05-03 10:20:00,2025-05-03 13:00:00,319
3505311009,HAM,PMI,2025-05-03 14:40:00,2025-05-03 17:20:00,321
3505311010,PMI,HAM,2025-05-03 18:15:00,2025-05-03 20:55:00,321
3505311011,HAM,PMI,2025-05-03 16:10:00,2025-05-03 18:50:00,320
3505311012,PMI,HAM,2025-05-03 19:35:00,2025-05-03 22:15:00,320
3505311013,HAM,LIS,2025-05-03 13:30:00,2025-05-03 17:00:00,321
3505311014,LIS,HAM,2025-05-03 17:50:00,2025-05-03 21:05:00,321
3505311015,HAM,CHQ,2025-05-03 14:35:00,2025-05-03 17:50:00,320
3505311016,CHQ,HAM,2025-05-03 18:40:00,2025-05-03 22:10:00,320
3505311017,HAM,FAO,2025-05-03 06:05:00,2025-05-03 09:35:00,320
3505311018,FAO,HAM,2025-05-03 10:30:00,2025-05-03 13:55:00,320
3505311019,HAM,RHO,2025-05-03 07:10:00,2025-05-03 10:35:00,320
3505311020,RHO,HAM,2025-05-03 11:35:00,2025-05-03 15:15:00,320
3505311021,HAM,SKG,2025-05-03 15:20:00,2025-05-03 18:00:00,320
3505311022,SKG,HAM,2025-05-03 18:45:00,2025-05-03 21:30:00,320
3505311023,HAM,HER,2025-05-03 06:05:00,2025-05-03 09:25:00,320
3505311024,HER,HAM,2025-05-03 10:20:00,2025-05-03 13:50:00,320
3505311025,HAM,VIE,2025-05-03 06:45:00,2025-05-03 08:15:00,319
3505311026,VIE,HAM,2025-05-03 09:00:00,2025-05-03 10:30:00,319
3505311027,HAM,ZRH,2025-05-03 07:00:00,2025-05-03 08:25:00,319
3505311028,ZRH,HAM,2025-05-03 09:05:00,2025-05-03 10:30:00,319
3505311029,HAM,CTA,2025-05-03 06:00:00,2025-05-03 08:50:00,320
3505311030,CTA,HAM,2025-05-03 09:30:00,2025-05-03 12:20:00,320
3505311031,HAM,CAG,2025-05-03 06:25:00,2025-05-03 09:00:00,319
3505311032,CAG,HAM,2025-05-03 09:40:00,2025-05-03 12:10:00,319
3505311033,HAM,NAP,2025-05-03 05:55:00,2025-05-03 08:20:00,320
3505311034,NAP,HAM,2025-05-03 09:15:00,2025-05-03 11:40:00,320
3505311035,HAM,BRI,2025-05-03 11:20:00,2025-05-03 13:40:00,319
3505311036,BRI,HAM,2025-05-03 14:20:00,2025-05-03 16:40:00,319
3505311037,HAM,FCO,2025-05-03 06:15:00,2025-05-03 08:30:00,320
3505311041,HAM,SPU,2025-05-03 18:00:00,2025-05-03 20:00:00,319
3505311038,FCO,HAM,2025-05-03 09:10:00,2025-05-03 11:25:00,320
3505311039,HAM,LCA,2025-05-03 06:00:00,2025-05-03 10:00:00,319
3505311040,LCA,HAM,2025-05-03 11:00:00,2025-05-03 15:20:00,319
