pairing_id,covered_legs,total_cost,duty_itineraries
duty_seed_2056,"[3504676866, 3504676867]",372.5,['DUS ➔ IBZ ➔ DUS']
duty_seed_2060,"[3504676611, 3504676494]",372.5,['HAJ ➔ PMI ➔ HAJ']
duty_seed_2061,"[3505309296, 3505309297]",372.5,['CGN ➔ CFU ➔ CGN']
duty_seed_2062,"[3505309651, 3505309652]",372.5,['DUS ➔ IBZ ➔ DUS']
duty_seed_2065,"[3505310358, 3505310359]",372.5,['DUS ➔ IBZ ➔ DUS']
duty_seed_2066,"[3505309974, 3505309975]",372.5,['CGN ➔ VLC ➔ CGN']
duty_seed_2069,"[3505310757, 3505310758]",372.5,['CGN ➔ CFU ➔ CGN']
duty_seed_2070,"[3505311098, 3505311099]",372.5,['DUS ➔ IBZ ➔ DUS']
duty_seed_2072,"[3505311096, 3505311097]",372.5,['DUS ➔ IBZ ➔ DUS']
duty_seed_2073,"[3504618820, 3504618821]",375.0,['CGN ➔ PMI ➔ CGN']
duty_seed_2078,[3504619238],375.0,['OPO ➔ HAM']
duty_seed_2082,"[3504638177, 3504638548, 3504638259]",375.0,['STR ➔ HAM ➔ VIE ➔ STR']
duty_seed_2085,"[3504638096, 3504638497]",375.0,['CGN ➔ MUC ➔ HAM']
duty_seed_2087,[3504638224],375.0,['FAO ➔ STR']
duty_seed_2091,[3504658033],375.0,['HAM ➔ IBZ']
duty_seed_2100,"[3504676868, 3504676869]",375.0,['DUS ➔ IBZ ➔ DUS']
duty_seed_2112,"[3505310083, 3505310024]",375.0,['VIE ➔ STR ➔ HAM']
duty_seed_2122,[3505310839],375.0,['FAO ➔ STR']
duty_seed_2125,"[3504619193, 3504619014]",377.5,['HAJ ➔ PMI ➔ HAJ']
duty_seed_2127,"[3504619083, 3504619307]",377.5,['HAM ➔ SZG ➔ BER']
duty_seed_2128,"[3504638478, 3504638095]",377.5,['HAM ➔ MUC ➔ CGN']
duty_seed_2133,"[3504657937, 3504657587]",377.5,['HAM ➔ MUC ➔ CGN']
duty_seed_2136,"[3504658122, 3504658247, 3504658070]",377.5,['HAM ➔ DUS ➔ ZRH ➔ HAM']
duty_seed_2142,"[3504676808, 3504676711, 3504676865]",377.5,['DUS ➔ HAM ➔ LHR ➔ DUS']
duty_seed_2147,"[3505310195, 3505310109]",377.5,['HAJ ➔ PMI ➔ HAJ']
duty_seed_2149,"[3505310772, 3505311028]",377.5,['CGN ➔ ZRH ➔ HAM']
duty_seed_2152,[3504619449],380.0,['MLA ➔ DUS']
duty_seed_2153,[3504619399],380.0,['SVQ ➔ DUS']
duty_seed_2157,"[3504638145, 3504638801]",380.0,['CGN ➔ ZRH ➔ DUS']
duty_seed_2158,"[3504638794, 3504638547, 3504638668]",380.0,['DUS ➔ VIE ➔ HAM ➔ DUS']
duty_seed_2162,[3504638223],380.0,['STR ➔ FAO']
duty_seed_2166,[3504657661],380.0,['STR ➔ KGS']
duty_seed_2168,"[3504657871, 3504657796]",380.0,['HAJ ➔ PMI ➔ HAJ']
duty_seed_2169,[3504658194],380.0,['SVQ ➔ DUS']
duty_seed_2171,[3504657711],380.0,['LIS ➔ STR']
duty_seed_2173,"[3504676192, 3504676817]",380.0,['CGN ➔ MUC ➔ DUS']
duty_seed_2175,"[3504676202, 3505309261]",380.0,['CGN ➔ TUN ➔ CGN']
duty_seed_2185,[3505310845],380.0,['CHQ ➔ STR']
duty_seed_2186,[3505310843],380.0,['HER ➔ STR']
duty_seed_2187,[3505310850],380.0,['STR ➔ RHO (Layover Line)']
duty_seed_2188,"[3504619423, 3504619425]",382.5,['DUS ➔ CFU ➔ DUS']
duty_seed_2190,"[3504619339, 3504619208]",382.5,['DUS ➔ MUC ➔ HAM']
duty_seed_2196,"[3504638410, 3504638320]",382.5,['HAJ ➔ PMI ➔ HAJ']
duty_seed_2200,"[3504657586, 3504658130]",382.5,['CGN ➔ MUC ➔ DUS']
duty_seed_2205,"[3504676330, 3504676813]",382.5,['STR ➔ BER ➔ DUS']
duty_seed_2206,"[3504676429, 3504676339]",382.5,['MXP ➔ STR ➔ HAM']
duty_seed_2207,"[3504676765, 3504676341]",382.5,['BER ➔ STR ➔ HAM']
duty_seed_2209,"[3504676939, 3504676748]",382.5,['DUS ➔ ZRH ➔ HAM']
duty_seed_2214,"[3505309694, 3505309693]",382.5,['DUS ➔ CFU ➔ DUS']
duty_seed_2215,"[3505309681, 3505309680]",382.5,['DUS ➔ PMI ➔ DUS']
duty_seed_2216,"[3505309573, 3505309607]",382.5,['STR ➔ BER ➔ DUS']
duty_seed_2218,"[3505309451, 3505309607]",382.5,['GRZ ➔ BER ➔ DUS']
duty_seed_2222,"[3505310424, 3505310258]",382.5,['DUS ➔ ZRH ➔ HAM']
duty_seed_2224,"[3505311144, 3505311145]",382.5,['DUS ➔ CFU ➔ DUS']
duty_seed_2227,"[3504619456, 3504619281]",385.0,['DUS ➔ ZRH ➔ HAM']
duty_seed_2230,[3504619233],385.0,['HAM ➔ OPO']
duty_seed_2236,[3504638133],385.0,['CGN ➔ LIS']
duty_seed_2245,[3504657662],385.0,['KGS ➔ STR']
duty_seed_2246,[3504676916],385.0,['DUS ➔ JMK']
duty_seed_2258,"[3505310131, 3505310430]",385.0,['CGN ➔ PRG ➔ DUS']
duty_seed_2260,"[3505310027, 3505310276]",385.0,['HAM ➔ STR ➔ BER']
duty_seed_2263,[3505310761],385.0,['CGN ➔ FAO']
duty_seed_2265,"[3504619428, 3504619429]",387.5,['DUS ➔ OPO ➔ DUS']
duty_seed_2270,"[3504657616, 3504657617]",387.5,['CGN ➔ SKG ➔ CGN']
duty_seed_2271,"[3504657640, 3504657641]",387.5,['CGN ➔ ALC ➔ CGN']
duty_seed_2272,"[3504658217, 3504658218]",387.5,['DUS ➔ OPO ➔ DUS']
duty_seed_2277,"[3504657672, 3504657658]",387.5,['LHR ➔ STR ➔ HAM']
duty_seed_2280,"[3504676332, 3504676339]",387.5,['BER ➔ STR ➔ HAM']
duty_seed_2281,"[3504676314, 3504676320]",387.5,['CGN ➔ ALC ➔ CGN']
duty_seed_2282,"[3504676462, 3504676766, 3504676800]",387.5,['SPU ➔ STR ➔ BER ➔ SPU']
duty_seed_2283,"[3504676510, 3504676516]",387.5,['DTM ➔ CTA ➔ DTM']
duty_seed_2287,"[3505309320, 3505309321]",387.5,['CGN ➔ ALC ➔ CGN']
duty_seed_2289,"[3505309314, 3505309315]",387.5,['CGN ➔ CTA ➔ CGN']
duty_seed_2290,"[3505309699, 3505309700]",387.5,['DUS ➔ OPO ➔ DUS']
duty_seed_2293,"[3505310101, 3505310024]",387.5,['SPU ➔ STR ➔ HAM']
duty_seed_2294,"[3505310012, 3505310013]",387.5,['CGN ➔ ALC ➔ CGN']
duty_seed_2298,"[3505310776, 3505310777]",387.5,['CGN ➔ CTA ➔ CGN']
duty_seed_2300,"[3505311152, 3505311153]",387.5,['DUS ➔ OPO ➔ DUS']
duty_seed_2301,"[3504618825, 3504618826]",390.0,['CGN ➔ PMI ➔ CGN']
duty_seed_2303,[3504619398],390.0,['DUS ➔ SVQ']
duty_seed_2307,"[3504657620, 3504657621]",390.0,['CGN ➔ RMO ➔ CGN']
duty_seed_2309,[3504658193],390.0,['DUS ➔ SVQ']
duty_seed_2312,"[3504657632, 3504657633]",390.0,['CGN ➔ CTA ➔ CGN']
duty_seed_2314,"[3504657854, 3504657613]",390.0,['CGN ➔ PMI ➔ CGN']
duty_seed_2315,"[3504676910, 3504676911]",390.0,['DUS ➔ OPO ➔ DUS']
duty_seed_2316,"[3504676770, 3504676767]",390.0,['CGN ➔ BER ➔ DUS']
duty_seed_2323,[3505310153],390.0,['DUS ➔ SVQ']
duty_seed_2325,"[3505310140, 3505310138]",390.0,['HAM ➔ SZG ➔ DUS']
duty_seed_2326,"[3505310784, 3505310785]",390.0,['CGN ➔ ALC ➔ CGN']
duty_seed_2330,[3505311000],390.0,['ALC ➔ HAM']
duty_seed_2331,"[3504619380, 3504619381]",392.5,['DUS ➔ ALC ➔ DUS']
duty_seed_2336,"[3504618984, 3504618985]",392.5,['STR ➔ OPO ➔ STR']
duty_seed_2337,"[3504618838, 3504618988]",392.5,['CGN ➔ VIE ➔ STR']
duty_seed_2339,"[3504638528, 3504638529]",392.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2341,"[3504638530, 3504638531]",392.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2347,"[3504638804, 3504638150]",392.5,['DUS ➔ ZRH ➔ CGN']
duty_seed_2348,"[3504638143, 3504638259]",392.5,['CGN ➔ VIE ➔ STR']
duty_seed_2349,"[3504658043, 3504658044]",392.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2350,"[3504657766, 3504657623]",392.5,['STR ➔ VIE ➔ CGN']
duty_seed_2351,"[3504658035, 3504658036]",392.5,['HAM ➔ BCN ➔ HAM']
duty_seed_2355,"[3504658181, 3504658182]",392.5,['DUS ➔ ALC ➔ DUS']
duty_seed_2362,"[3504676725, 3504676726]",392.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2364,"[3504676723, 3504676724]",392.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2365,"[3504676713, 3504676714]",392.5,['HAM ➔ BCN ➔ HAM']
duty_seed_2366,"[3504676657, 3504676751, 3504676415]",392.5,['STR ➔ HAM ➔ BUD ➔ STR']
duty_seed_2367,"[3504676783, 3504676784]",392.5,['BER ➔ PMI ➔ BER']
duty_seed_2371,"[3504676941, 3504676272]",392.5,['DUS ➔ ZRH ➔ CGN']
duty_seed_2373,"[3505309532, 3505309533]",392.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2374,"[3505309657, 3505309658]",392.5,['DUS ➔ ALC ➔ DUS']
duty_seed_2375,"[3505309388, 3505309305]",392.5,['STR ➔ VIE ➔ CGN']
duty_seed_2376,"[3505309536, 3505309537]",392.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2377,"[3505309526, 3505309527]",392.5,['HAM ➔ BCN ➔ HAM']
duty_seed_2382,"[3505310239, 3505310240]",392.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2383,"[3505310396, 3505310397]",392.5,['DUS ➔ OPO ➔ DUS']
duty_seed_2384,"[3505310082, 3505310001]",392.5,['STR ➔ VIE ➔ CGN']
duty_seed_2385,"[3505310229, 3505310230]",392.5,['HAM ➔ BCN ➔ HAM']
duty_seed_2386,"[3505310241, 3505310242]",392.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2387,"[3505310245, 3505310246]",392.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2391,"[3505311001, 3505311002]",392.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2393,"[3505310925, 3505310926]",392.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2396,"[3505311011, 3505311012]",392.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2398,"[3504619247, 3504619248]",395.0,['HAM ➔ PMI ➔ HAM']
duty_seed_2399,"[3504619249, 3504619257]",395.0,['HAM ➔ PMI ➔ HAM']
duty_seed_2403,"[3504618944, 3504618922]",395.0,['LHR ➔ STR ➔ HAM']
duty_seed_2407,"[3504638526, 3504638527]",395.0,['HAM ➔ PMI ➔ HAM']
duty_seed_2409,"[3504638734, 3504638735]",395.0,['DUS ➔ ALC ➔ DUS']
duty_seed_2410,"[3504638243, 3504638140]",395.0,['STR ➔ VIE ➔ CGN']
duty_seed_2411,"[3504638516, 3504638182, 3504638461]",395.0,['HAM ➔ LHR ➔ STR ➔ HAM']
duty_seed_2412,"[3504638522, 3504638523]",395.0,['HAM ➔ BCN ➔ HAM']
duty_seed_2413,"[3504638147, 3504638803]",395.0,['CGN ➔ ZRH ➔ DUS']
duty_seed_2415,"[3504638532, 3504638533]",395.0,['HAM ➔ PMI ➔ HAM']
duty_seed_2417,"[3504638593, 3504638598]",395.0,['BER ➔ BIO ➔ BER']
duty_seed_2420,"[3504658045, 3504658046]",395.0,['HAM ➔ PMI ➔ HAM']
duty_seed_2426,"[3504658049, 3504658050]",395.0,['HAM ➔ PMI ➔ HAM']
duty_seed_2428,"[3504658051, 3504658052]",395.0,['HAM ➔ PMI ➔ HAM']
duty_seed_2429,"[3504657925, 3504658090]",395.0,['HAM ➔ STR ➔ BER']
duty_seed_2432,"[3504676392, 3504676252]",395.0,['STR ➔ VIE ➔ CGN']
duty_seed_2438,"[3505309534, 3505309535]",395.0,['HAM ➔ PMI ➔ HAM']
duty_seed_2441,"[3505309540, 3505309541]",395.0,['HAM ➔ PMI ➔ HAM']
duty_seed_2442,"[3505309586, 3505309589]",395.0,['BER ➔ PMI ➔ BER']
duty_seed_2446,"[3505310237, 3505310238]",395.0,['HAM ➔ PMI ➔ HAM']
duty_seed_2447,"[3505310364, 3505310365]",395.0,['DUS ➔ ALC ➔ DUS']
duty_seed_2448,"[3505310243, 3505310244]",395.0,['HAM ➔ PMI ➔ HAM']
duty_seed_2449,"[3505310378, 3505310381]",395.0,['DUS ➔ PMI ➔ DUS']
duty_seed_2451,[3505310234],395.0,['AGP ➔ HAM']
duty_seed_2454,"[3505311102, 3505311103]",395.0,['DUS ➔ ALC ➔ DUS']
duty_seed_2455,"[3505311027, 3505311173]",395.0,['HAM ➔ ZRH ➔ DUS']
duty_seed_2458,[3505310851],395.0,['RHO ➔ STR']
duty_seed_2460,"[3505311104, 3505311105]",395.0,['DUS ➔ ALC ➔ DUS']
duty_seed_2461,"[3505311059, 3505311060]",395.0,['BER ➔ PMI ➔ BER']
duty_seed_2464,[3505310769],395.0,['CGN ➔ HER']
duty_seed_2465,[3505311061],395.0,['BER ➔ OPO (Layover Line)']
duty_seed_2466,"[3504619272, 3504619273]",397.5,['HAM ➔ CFU ➔ HAM']
duty_seed_2467,"[3504619470, 3504619471]",397.5,['DUS ➔ CTA ➔ DUS']
duty_seed_2469,"[3504619362, 3504619365]",397.5,['DUS ➔ BCN ➔ DUS']
duty_seed_2470,"[3504619270, 3504619271]",397.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2471,"[3504619382, 3504619383]",397.5,['DUS ➔ ALC ➔ DUS']
duty_seed_2474,"[3504618995, 3504618862]",397.5,['STR ➔ MXP ➔ CGN']
duty_seed_2477,"[3504638536, 3504638537]",397.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2478,"[3504638820, 3504638821]",397.5,['DUS ➔ CTA ➔ DUS']
duty_seed_2487,"[3504658111, 3504658066]",397.5,['BER ➔ ZRH ➔ HAM']
duty_seed_2488,"[3504658221, 3504658222]",397.5,['DUS ➔ SKG ➔ DUS']
duty_seed_2489,"[3504658257, 3504658258]",397.5,['DUS ➔ CTA ➔ DUS']
duty_seed_2490,"[3504658237, 3504658062, 3504658124]",397.5,['DUS ➔ VIE ➔ HAM ➔ DUS']
duty_seed_2494,"[3504676735, 3504676736]",397.5,['HAM ➔ SKG ➔ HAM']
duty_seed_2496,"[3504676721, 3504676722]",397.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2497,"[3504676727, 3504676728]",397.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2502,"[3504676334, 3504676663]",397.5,['BER ➔ STR ➔ HAM']
duty_seed_2505,"[3505309741, 3505309742]",397.5,['DUS ➔ CTA ➔ DUS']
duty_seed_2513,"[3505310438, 3505310437]",397.5,['DUS ➔ CTA ➔ DUS']
duty_seed_2515,"[3505310231, 3505310232]",397.5,['HAM ➔ BCN ➔ HAM']
duty_seed_2516,"[3505310439, 3505310440]",397.5,['DUS ➔ CTA ➔ DUS']
duty_seed_2517,"[3505310308, 3505309950]",397.5,['SPU ➔ BER ➔ CGN']
duty_seed_2518,"[3505310247, 3505310248]",397.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2522,"[3505311003, 3505311004]",397.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2524,"[3505311005, 3505311006]",397.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2525,"[3505311178, 3505311179]",397.5,['DUS ➔ CTA ➔ DUS']
duty_seed_2527,"[3505311009, 3505311010]",397.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2528,"[3505311021, 3505311022]",397.5,['HAM ➔ SKG ➔ HAM']
duty_seed_2530,"[3504619432, 3504619434]",400.0,['DUS ➔ SKG ➔ DUS']
duty_seed_2532,"[3504619472, 3504619473]",400.0,['DUS ➔ CTA ➔ DUS']
duty_seed_2534,"[3504619268, 3504619269]",400.0,['HAM ➔ PMI ➔ HAM']
duty_seed_2537,"[3504619259, 3504619266]",400.0,['HAM ➔ PMI ➔ HAM']
duty_seed_2542,"[3504638630, 3504638551]",400.0,['BER ➔ ZRH ➔ HAM']
duty_seed_2543,"[3504638780, 3504638781]",400.0,['DUS ➔ SKG ➔ DUS']
duty_seed_2547,"[3504638239, 3504638177]",400.0,['KRK ➔ STR ➔ HAM']
duty_seed_2550,"[3504638184, 3504638173]",400.0,['LHR ➔ STR ➔ BER']
duty_seed_2551,"[3504638534, 3504638535]",400.0,['HAM ➔ PMI ➔ HAM']
duty_seed_2555,"[3504658053, 3504658054]",400.0,['HAM ➔ CFU ➔ HAM']
duty_seed_2561,"[3504676795, 3504676746]",400.0,['BER ➔ ZRH ➔ HAM']
duty_seed_2562,[3504676917],400.0,['JMK ➔ DUS']
duty_seed_2567,"[3504676785, 3504676786]",400.0,['BER ➔ PMI ➔ BER']
duty_seed_2569,"[3505309278, 3505309285]",400.0,['CGN ➔ PMI ➔ CGN']
duty_seed_2571,"[3505309592, 3505309553]",400.0,['BER ➔ ZRH ➔ HAM']
duty_seed_2572,"[3505309705, 3505309706]",400.0,['DUS ➔ SKG ➔ DUS']
duty_seed_2574,"[3505309538, 3505309539]",400.0,['HAM ➔ PMI ➔ HAM']
duty_seed_2577,"[3505310400, 3505310401]",400.0,['DUS ➔ SKG ➔ DUS']
duty_seed_2585,"[3505311158, 3505311159]",400.0,['DUS ➔ SKG ➔ DUS']
duty_seed_2589,"[3505310755, 3505310756]",400.0,['CGN ➔ OPO ➔ CGN']
duty_seed_2591,"[3504619446, 3504619447]",402.5,['DUS ➔ KVA ➔ DUS']
duty_seed_2593,"[3504618960, 3504618961]",402.5,['STR ➔ AGP ➔ STR']
duty_seed_2600,"[3504658001, 3504657593]",402.5,['HAM ➔ LHR ➔ CGN']
duty_seed_2604,"[3504676719, 3504676720]",402.5,['HAM ➔ PMI ➔ HAM']
duty_seed_2612,"[3505309711, 3505309712]",402.5,['DUS ➔ KVA ➔ DUS']
duty_seed_2617,"[3505309306, 3505309551]",402.5,['CGN ➔ VIE ➔ HAM']
duty_seed_2621,"[3505310303, 3505310256]",402.5,['BER ➔ ZRH ➔ HAM']
duty_seed_2622,"[3505310221, 3505309961]",402.5,['HAM ➔ LHR ➔ CGN']
duty_seed_2627,"[3505310054, 3505310055]",402.5,['STR ➔ AGP ➔ STR']
duty_seed_2659,"[3504638520, 3504638729]",405.0,['HAM ➔ LHR ➔ DUS']
duty_seed_2663,[3504658056],405.0,['FAO ➔ HAM']
duty_seed_2694,"[3505309520, 3505309650]",405.0,['HAM ➔ LHR ➔ DUS']
duty_seed_2712,"[3505310225, 3505310355]",405.0,['HAM ➔ LHR ➔ DUS']
duty_seed_2714,[3505310995],405.0,['HAM ➔ XRY']
duty_seed_2715,"[3505311007, 3505311004]",405.0,['HAM ➔ PMI ➔ HAM']
duty_seed_2719,[3505554052],405.0,['ATH ➔ HAM']
duty_seed_2721,"[3505310867, 3505310812]",405.0,['NAP ➔ STR ➔ VCE']
duty_seed_2724,"[3504618806, 3504619218]",407.5,['CGN ➔ LHR ➔ HAM']
duty_seed_2725,"[3504619223, 3504619224]",407.5,['HAM ➔ BCN ➔ HAM']
duty_seed_2729,"[3504638722, 3504638105]",407.5,['DUS ➔ LHR ➔ CGN']
duty_seed_2730,"[3504638281, 3504638563]",407.5,['STR ➔ MXP ➔ HAM']
duty_seed_2732,"[3504638107, 3504638519]",407.5,['CGN ➔ LHR ➔ HAM']
duty_seed_2738,"[3504657655, 3504657791, 3504658084]",407.5,['HAM ➔ STR ➔ SPU ➔ HAM']
duty_seed_2739,"[3504657594, 3504658030]",407.5,['CGN ➔ LHR ➔ HAM']
duty_seed_2744,"[3504658063, 3504658242]",407.5,['HAM ➔ VIE ➔ DUS']
duty_seed_2748,"[3504676858, 3504676204]",407.5,['DUS ➔ LHR ➔ CGN']
duty_seed_2750,"[3504676441, 3504676341]",407.5,['NAP ➔ STR ➔ HAM']
duty_seed_2751,"[3504676205, 3504676710]",407.5,['CGN ➔ LHR ➔ HAM']
duty_seed_2763,"[3505309643, 3505309265]",407.5,['DUS ➔ LHR ➔ CGN']
duty_seed_2765,"[3505309266, 3505309519]",407.5,['CGN ➔ LHR ➔ HAM']
duty_seed_2769,"[3505309292, 3505309293]",407.5,['CGN ➔ OPO ➔ CGN']
duty_seed_2770,"[3505310348, 3505309961]",407.5,['DUS ➔ LHR ➔ CGN']
duty_seed_2772,"[3505309962, 3505310224]",407.5,['CGN ➔ LHR ➔ HAM']
duty_seed_2777,"[3505311090, 3505310726]",407.5,['DUS ➔ LHR ➔ CGN']
duty_seed_2778,[3504619274],410.0,['HAM ➔ FAO']
duty_seed_2789,"[3504638302, 3504638177]",410.0,['ZAG ➔ STR ➔ HAM']
duty_seed_2796,"[3504638178, 3504638575]",410.0,['HAM ➔ STR ➔ BER']
duty_seed_2798,[3504658039],410.0,['HAM ➔ AGP']
duty_seed_2799,"[3504657622, 3504658060]",410.0,['CGN ➔ VIE ➔ HAM']
duty_seed_2821,"[3505309398, 3505309744]",410.0,['STR ➔ MXP ➔ DUS']
duty_seed_2822,"[3505309304, 3505309549]",410.0,['CGN ➔ VIE ➔ HAM']
duty_seed_2833,"[3505310000, 3505310252]",410.0,['CGN ➔ VIE ➔ HAM']
duty_seed_2836,[3505310233],410.0,['HAM ➔ AGP']
duty_seed_2842,[3505310996],410.0,['XRY ➔ HAM']
duty_seed_2844,"[3505311160, 3505311161]",410.0,['DUS ➔ PVK ➔ DUS']
duty_seed_2846,[3504658055],410.0,['HAM ➔ FAO (Layover Line)']
duty_seed_2856,"[3504638558, 3504638272, 3504638461]",412.5,['HAM ➔ BUD ➔ STR ➔ HAM']
duty_seed_2871,"[3504638183, 3504638108]",412.5,['STR ➔ LHR ➔ CGN']
duty_seed_2881,"[3504658071, 3504658072]",412.5,['HAM ➔ CTA ➔ HAM']
duty_seed_2891,"[3505309575, 3505309250]",412.5,['DUS ➔ BER ➔ CGN']
duty_seed_2893,"[3505309350, 3505309267]",412.5,['STR ➔ LHR ➔ CGN']
duty_seed_2898,"[3505310034, 3505309963]",412.5,['STR ➔ LHR ➔ CGN']
duty_seed_2899,"[3505310207, 3505310036, 3505310226]",412.5,['HAM ➔ STR ➔ LHR ➔ HAM']
duty_seed_2908,"[3504638269, 3504638559]",415.0,['STR ➔ BUD ➔ HAM']
duty_seed_2916,"[3504638718, 3504638721]",415.0,['DUS ➔ BCN ➔ DUS']
duty_seed_2928,[3504658095],415.0,['BER ➔ AGP']
duty_seed_2951,[3505310285],415.0,['BER ➔ AGP']
duty_seed_2952,"[3505310451, 3505310452]",415.0,['DUS ➔ MIR ➔ DUS']
duty_seed_2958,[3504676779],415.0,['BER ➔ AGP (Layover Line)']
duty_seed_2972,"[3504638208, 3504638475]",417.5,['PMI ➔ STR ➔ HAM']
duty_seed_2985,"[3504676427, 3504676957]",417.5,['STR ➔ MXP ➔ DUS']
duty_seed_2986,"[3504676285, 3504676754]",417.5,['CGN ➔ VCE ➔ HAM']
duty_seed_2990,"[3504676822, 3504676683, 3504676810]",417.5,['DUS ➔ ARN ➔ HAM ➔ DUS']
duty_seed_2992,"[3504676930, 3504676742]",417.5,['DUS ➔ VIE ➔ HAM']
duty_seed_3002,"[3505309572, 3505309457]",417.5,['BER ➔ STR ➔ LDE']
duty_seed_3005,"[3505309606, 3505309576]",417.5,['DUS ➔ BER ➔ HEL']
duty_seed_3026,"[3504618966, 3504618922]",420.0,['PMI ➔ STR ➔ HAM']
duty_seed_3033,"[3504638579, 3504638657]",420.0,['CGN ➔ BER ➔ SPU']
duty_seed_3070,"[3505309330, 3505309456]",420.0,['STR ➔ BER ➔ ARN']
duty_seed_3078,"[3505310093, 3505310208]",420.0,['OLB ➔ STR ➔ HAM']
duty_seed_3085,[3504658097],420.0,['BER ➔ XRY (Layover Line)']
duty_seed_3086,[3504676793],420.0,['BER ➔ FAO (Layover Line)']
duty_seed_3087,"[3504619221, 3504619222]",422.5,['HAM ➔ IBZ ➔ HAM']
duty_seed_3088,"[3504619400, 3504619401]",422.5,['DUS ➔ XRY ➔ DUS']
duty_seed_3089,"[3504619345, 3504619301, 3504619336]",422.5,['DUS ➔ GOT ➔ BER ➔ DUS']
duty_seed_3091,"[3504619332, 3504619468, 3504619289]",422.5,['HAM ➔ DUS ➔ VCE ➔ HAM']
duty_seed_3092,"[3504618998, 3504618922]",422.5,['OLB ➔ STR ➔ HAM']
duty_seed_3098,"[3504618790, 3504619336]",422.5,['CGN ➔ BER ➔ DUS']
duty_seed_3099,"[3504638155, 3504638823]",422.5,['CGN ➔ MXP ➔ DUS']
duty_seed_3123,"[3504658195, 3504658196]",422.5,['DUS ➔ XRY ➔ DUS']
duty_seed_3124,"[3504658229, 3504658230]",422.5,['DUS ➔ MLA ➔ DUS']
duty_seed_3127,"[3504676886, 3504676887]",422.5,['DUS ➔ XRY ➔ DUS']
duty_seed_3142,"[3505309455, 3505309452]",422.5,['ARN ➔ BER ➔ GRZ']
duty_seed_3143,"[3505309695, 3505309696]",422.5,['DUS ➔ ZTH ➔ DUS']
duty_seed_3144,"[3505309522, 3505309523]",422.5,['HAM ➔ IBZ ➔ HAM']
duty_seed_3149,"[3505310372, 3505310373]",422.5,['DUS ➔ XRY ➔ DUS']
duty_seed_3160,"[3504619452, 3504619279]",425.0,['DUS ➔ VIE ➔ HAM']
duty_seed_3161,"[3504619332, 3504619462, 3504619287]",425.0,['HAM ➔ DUS ➔ BUD ➔ HAM']
duty_seed_3169,"[3504638190, 3504638173]",425.0,['EDI ➔ STR ➔ BER']
duty_seed_3181,"[3504676646, 3504676349, 3504676712]",425.0,['HAM ➔ STR ➔ LHR ➔ HAM']
duty_seed_3187,"[3504676850, 3504676344]",425.0,['DUS ➔ NCE ➔ STR']
duty_seed_3188,"[3505309719, 3505309551]",425.0,['DUS ➔ VIE ➔ HAM']
duty_seed_3192,"[3505310227, 3505310228]",425.0,['HAM ➔ IBZ ➔ HAM']
duty_seed_3197,"[3505310418, 3505310254]",425.0,['DUS ➔ VIE ➔ HAM']
duty_seed_3199,"[3504618828, 3504618829]",427.5,['CGN ➔ LIS ➔ CGN']
duty_seed_3201,"[3504619000, 3504618922]",427.5,['FCO ➔ STR ➔ HAM']
duty_seed_3211,"[3504638666, 3504638724, 3504638519]",427.5,['HAM ➔ DUS ➔ LHR ➔ HAM']
duty_seed_3212,"[3504638283, 3504638461]",427.5,['MXP ➔ STR ➔ HAM']
duty_seed_3213,"[3504638766, 3504638767]",427.5,['DUS ➔ LIS ➔ DUS']
duty_seed_3218,"[3504638219, 3504638220]",427.5,['STR ➔ LIS ➔ STR']
duty_seed_3226,"[3504658120, 3504658171, 3504658030]",427.5,['HAM ➔ DUS ➔ LHR ➔ HAM']
duty_seed_3227,"[3504657614, 3504657615]",427.5,['CGN ➔ LIS ➔ CGN']
duty_seed_3234,"[3504676547, 3504676767]",427.5,['ARN ➔ BER ➔ DUS']
duty_seed_3237,"[3504676232, 3504676233]",427.5,['CGN ➔ LIS ➔ CGN']
duty_seed_3242,"[3504676768, 3504676775, 3504676925]",427.5,['DUS ➔ BER ➔ GRZ ➔ DUS']
duty_seed_3255,"[3505309251, 3505309576]",427.5,['CGN ➔ BER ➔ HEL']
